,,0
"Geography: Asia, India",decision_making_cgis_include_public_meetings,0.07825331058326847
decision_making_mechanisms_include_consensus,Geography: Central America,0.07826796948622611
Time span: End,decision_making_cgis_include_gathering,0.07834304113571625
enforcement_mechanisms_include_police,decision_making_mechanisms_include_consensus,0.0783919448994396
"Geography: Asia, Southwestern China",decision_making_cgis_include_council_local,0.07841551529870801
decision_making_mechanisms_include_word_of_mouth,access_cgis_include_meritocracy,0.07848843842778869
decision_making_mechanisms_include_temporary_position_of_power_term_limits,Geography: Middle East,0.07858000903926432
"Size: 10,001 - 100,000","Geography: Asia, Southwestern China",0.07860372103211694
"Geography: Oceania, Kiribati",decision_making_cgis_include_gathering,0.0786258962088528
Time span: Start,access_cgis_include_female_participation,0.07870952508852318
Geography: North America,access_cgis_include_female_participation,0.0787522422722645
access_mechanisms_include_induction_rite_ceremony,Region: Central America,0.07875314145679196
"Size: 10,001 - 100,000",enforcement_cgis_include_judicial_review,0.07876750758662414
"Size: 10,001 - 100,000",decision_making_cgis_include_agenda_setting,0.07876750758662414
decision_making_mechanisms_include_assembly_local,decision_making_cgis_include_checks_and_balances,0.07880635329919135
Time span: Start,decision_making_mechanisms_include_majority_voting,0.07884446724373464
Time span: Start,"Geography: Asia, North-eastern India",0.07884451168699837
decision_making_mechanisms_include_vote_by_show_of_hands,decision_making_cgis_include_public_meetings,0.07888341074023601
decision_making_mechanisms_include_secret_ballot,decision_making_cgis_include_public_meetings,0.07888341074023601
decision_making_mechanisms_include_leader_first_among_equals,decision_making_cgis_include_assembly_central,0.07889343507137603
decision_making_mechanisms_include_public_meetings,access_mechanisms_include_induction_rite_ceremony,0.07895831245715942
access_mechanisms_include_gerontocracy,Geography: Africa South,0.07901736440937687
decision_making_mechanisms_include_council_central_,access_mechanisms_include_female_participation,0.07913382119282233
"Geography: Asia, East",enforcement_cgis_include_tribunal_court_,0.07917280221365629
decision_making_mechanisms_include_president_consul_chief_executive,decision_making_cgis_include_unanimity,0.07925685987725734
access_mechanisms_include_life_appointment,decision_making_mechanisms_include_consent,0.07925693729878369
"Size: 10,001 - 100,000",decision_making_cgis_include_consensus,0.07933451751780751
decision_making_mechanisms_include_public_meetings,enforcement_cgis_include_graduated_sanctions,0.07943563017742045
decision_making_mechanisms_include_confederacy,decision_making_mechanisms_include_autocratic_leader_chief_bound,0.07944690721055439
decision_making_mechanisms_include_public_meetings,decision_making_mechanisms_include_deliberation,0.07975921435786837
decision_making_mechanisms_include_autocratic_leader_chief_bound,Region: South America,0.0797900704613309
is_SCCS,decision_making_cgis_include_veto,0.07983146166985365
Region: North America,enforcement_cgis_include_graduated_sanctions,0.07988654888031918
decision_making_mechanisms_include_president_consul_chief_executive,decision_making_mechanisms_include_kingchief-as-figurehead,0.07992748040581091
"Geography: Asia Southeast, Bali",decision_making_cgis_include_assembly_elite,0.07997996076582527
decision_making_cgis_include_council_local,decision_making_cgis_include_checks_and_balances,0.07999335000949546
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,Region: Central America,0.08000181514602846
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,enforcement_cgis_include_suspension_expulsion_ostracism_proscription,0.08005203942096968
Time span: End,enforcement_mechanisms_include_self-help,0.08007585165213132
decision_making_cgis_include_voting,access_cgis_include_gerontocracy,0.08014226870178544
decision_making_mechanisms_include_council_local,access_cgis_include_gerontocracy,0.08019683770244694
"Size: 10,001 - 100,000",decision_making_cgis_include_plurality_voting,0.08020693053481769
decision_making_mechanisms_include_public_meetings,Time span: Duration,0.08031976154640981
Time span: End,decision_making_mechanisms_include_checks_and_balances,0.08044794250595867
enforcement_mechanisms_include_arbitration,access_cgis_include_age_boundaries,0.08045671898953677
decision_making_mechanisms_include_president_consul_chief_executive,Time span: Duration,0.08051924995960548
access_mechanisms_include_heredity,decision_making_mechanisms_include_unanimity,0.08052794033706172
Time span: Start,enforcement_mechanisms_include_reputational_risk,0.08053126542594793
decision_making_mechanisms_include_council_local,decision_making_cgis_include_veto,0.08057133572987832
decision_making_mechanisms_include_gathering,decision_making_mechanisms_include_remunerated_position,0.08058068829725436
Time span: End,Geography: Asia Southeast ,0.08060355442829292
"Geography: Africa West, Niger Delta",Region: Africa,0.08067953667876643
decision_making_mechanisms_include_assembly_local,decision_making_cgis_include_majority_voting,0.08073438726659825
decision_making_mechanisms_include_president_consul_chief_executive,access_mechanisms_include_child_participation,0.08076547060441304
decision_making_cgis_include_representation,access_cgis_include_gerontocracy,0.08076874140830584
decision_making_mechanisms_include_consultation,decision_making_cgis_include_plurality_voting,0.08084885919425773
access_cgis_include_female_participation,decision_making_cgis_include_council_central_,0.08088992798625622
Region: Africa,enforcement_cgis_include_reputational_risk,0.08094645431999989
Region: Africa,access_cgis_include_matrilineality,0.08094645431999989
access_mechanisms_include_gerontocracy,enforcement_mechanisms_include_exit,0.0811302709984117
decision_making_mechanisms_include_ratification_acclamation_only,decision_making_cgis_include_assembly_elite,0.08115454709707814
access_cgis_include_age_boundaries,decision_making_cgis_include_deliberation,0.08115873406348358
decision_making_cgis_include_council_central_,access_cgis_include_child_participation,0.08132945321253779
decision_making_mechanisms_include_temporary_position_of_power_term_limits,decision_making_mechanisms_include_balance_of_power,0.08138211638536023
access_mechanisms_include_election,access_mechanisms_include_popularity_,0.08144700480056309
enforcement_cgis_include_arbitration,decision_making_cgis_include_representation,0.08147124708300595
Time span: Start,decision_making_mechanisms_include_president_consul_chief_executive,0.08148533140015021
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_assembly_local,0.08174472997931585
is_SCCS,decision_making_mechanisms_include_voting,0.08180064259188859
Geography: Asia Central,decision_making_cgis_include_representation,0.08180918594679637
Size: Unknown,Region: Asia,0.08183236367821699
Region: Oceania,access_cgis_include_child_participation,0.08188883962261873
Time span: End,Geography: Asia Southeast,0.08207240548812127
"Size: 1,000,001 - 10,000,000",decision_making_cgis_include_representation,0.08216425878916482
Time span: End,enforcement_mechanisms_include_seizing_of_property,0.08218794061680232
decision_making_mechanisms_include_frequent_and_or_regular_meetings,access_mechanisms_include_divine_right,0.08224410229536876
access_mechanisms_include_female_participation,enforcement_cgis_include_judicial_review,0.08239559402735566
access_mechanisms_include_female_participation,decision_making_cgis_include_agenda_setting,0.08239559402735566
decision_making_cgis_include_council_local,decision_making_cgis_include_frequent_and_or_regular_meetings,0.08248517316190472
Region: North America,access_cgis_include_popularity_,0.08260446036657143
access_mechanisms_include_age_boundaries,decision_making_mechanisms_include_deliberation,0.0827090044338827
decision_making_mechanisms_include_leader_first_among_equals,access_cgis_include_heredity,0.08271584418961958
decision_making_mechanisms_include_unanimity,decision_making_cgis_include_council_local,0.08277878055956073
enforcement_mechanisms_include_tribunal_court_,Geography: Africa South,0.08287407182168519
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,access_cgis_include_life_appointment,0.08290517614951956
Region: North America,decision_making_cgis_include_consensus,0.08294002737022707
Region: North America,decision_making_cgis_include_delegation,0.0829581622380231
decision_making_cgis_include_unanimity,decision_making_cgis_include_assembly_local,0.08307305987290324
Time span: End,decision_making_mechanisms_include_voting,0.0832334734509545
Geography: Middle East,enforcement_cgis_include_jury_judge,0.08327555249709974
Region: North America,enforcement_cgis_include_capital_punishment,0.08334398558105556
enforcement_mechanisms_include_paying_damages_compensation,decision_making_mechanisms_include_deliberation,0.08348316696187592
decision_making_mechanisms_include_council_central_,decision_making_mechanisms_include_plurality_voting,0.08353415498061294
decision_making_mechanisms_include_council_local,Geography: Africa North,0.08362980410055836
decision_making_mechanisms_include_council_local,enforcement_mechanisms_include_forced_labour,0.08362980410055836
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_bureaucracy,0.08362980410055836
decision_making_mechanisms_include_council_local,decision_making_mechanisms_include_petition,0.08362980410055836
access_mechanisms_include_heredity,decision_making_cgis_include_public_meetings,0.08369055260995784
Time span: End,"Geography: Africa North, Algeria",0.0837806707831452
decision_making_mechanisms_include_frequent_and_or_regular_meetings,"Size: 1,000,001 - 10,000,000",0.08379038463426104
access_mechanisms_include_gerontocracy,decision_making_cgis_include_veto,0.08380315961469695
decision_making_mechanisms_include_council_local,access_cgis_include_matrilineality,0.0839040023841809
decision_making_mechanisms_include_council_local,enforcement_cgis_include_reputational_risk,0.0839040023841809
access_mechanisms_include_female_participation,decision_making_cgis_include_plurality_voting,0.08390517216699593
enforcement_mechanisms_include_mediation,"Size: 100 - 1,000",0.08393046630266722
Time span: Start,Region: South America,0.08397941980187895
access_mechanisms_include_heredity,"Geography: Asia, Japan",0.08398835580412108
access_mechanisms_include_heredity,access_mechanisms_include_lottery_random_selection,0.08398835580412108
decision_making_cgis_include_unanimity,decision_making_cgis_include_council_local,0.08399892407046376
access_mechanisms_include_heredity,"Geography: Africa West, Nigeria",0.08404623130137549
access_mechanisms_include_heredity,Region: North America,0.08405830988714731
Time span: End,Geography: Central America,0.08414683371600411
is_SCCS,enforcement_mechanisms_include_civil_disobedience,0.0841646845571397
is_SCCS,"Geography: North America, Louisiana",0.0841646845571397
decision_making_mechanisms_include_dual-sex_political_system,"Size: 10,001 - 100,000",0.0842132063764841
decision_making_mechanisms_include_word_of_mouth,decision_making_cgis_include_assembly_elite,0.08421494783553952
decision_making_mechanisms_include_gathering,enforcement_cgis_include_negotiation,0.08430648815553851
enforcement_mechanisms_include_arbitration,decision_making_cgis_include_checks_and_balances,0.0843715766809665
Time span: Start,"Geography: Asia Southeast, Bali",0.0844075959041747
decision_making_mechanisms_include_council_local,"Geography: Asia, India",0.08444587857923638
decision_making_mechanisms_include_assembly_central,enforcement_mechanisms_include_fines,0.0845517586603086
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,decision_making_mechanisms_include_ratification_acclamation_only,0.0845860782504251
access_mechanisms_include_blood_relations,"Size: 1,000,001 - 10,000,000",0.08464255302417074
enforcement_mechanisms_include_mediation,decision_making_mechanisms_include_autocratic_leader_chief_bound,0.08474742461072789
enforcement_cgis_include_tribunal_court_,access_cgis_include_child_participation,0.0847860510841231
decision_making_mechanisms_include_consensus,Geography: North America,0.08479400253084848
decision_making_mechanisms_include_unanimity,enforcement_cgis_include_jury_judge,0.08481639381677543
"Geography: Central America, Mexico",decision_making_cgis_include_frequent_and_or_regular_meetings,0.08482213330928472
"Size: 1,001 - 10,000",access_cgis_include_popularity_,0.0848359675075944
enforcement_mechanisms_include_criticism_mocking_joking,decision_making_cgis_include_assembly_local,0.08490759244111709
access_mechanisms_include_popularity_,"Size: 10,001 - 100,000",0.08492722238328698
access_mechanisms_include_open_political_unit,decision_making_mechanisms_include_unanimity,0.0849321076228678
"Geography: South America, Brazil",access_cgis_include_gerontocracy,0.08500499086342732
access_mechanisms_include_popularity_,enforcement_cgis_include_corporal_punishment_violence_against_perpetrator,0.08504003182743355
decision_making_cgis_include_deliberation,decision_making_cgis_include_checks_and_balances,0.08506297596013862
decision_making_mechanisms_include_autocratic_leader_chief_bound,"Geography: Oceania, samoa",0.08512561725757185
decision_making_mechanisms_include_autocratic_leader_chief_bound,"Geography: Oceania, eastern Polynesia",0.08512566983660037
access_mechanisms_include_property_requirement,decision_making_mechanisms_include_autocratic_leader_chief_bound,0.08512566983660037
"Size: 1,001 - 10,000",decision_making_cgis_include_delegation,0.08519596286840231
Time span: End,enforcement_mechanisms_include_reputational_risk,0.0852098523741281
enforcement_mechanisms_include_capital_punishment,decision_making_cgis_include_voting,0.0853042487953422
access_mechanisms_include_meritocracy,"Geography: Oceania, samoa",0.08530664715621444
access_mechanisms_include_meritocracy,"Geography: Oceania, eastern Polynesia",0.08530670090088102
access_mechanisms_include_property_requirement,access_mechanisms_include_meritocracy,0.08530670090088104
access_mechanisms_include_meritocracy,access_cgis_include_female_participation,0.08532278835251961
"Geography: North America, Alaska",enforcement_cgis_include_tribunal_court_,0.08545671853773144
access_mechanisms_include_meritocracy,decision_making_cgis_include_voting,0.08548290514168275
"Size: 1,001 - 10,000",enforcement_cgis_include_capital_punishment,0.08558865124466958
access_mechanisms_include_heredity,access_cgis_include_heredity,0.08562700334568867
decision_making_mechanisms_include_checks_and_balances,decision_making_cgis_include_representation,0.08566655632512209
decision_making_mechanisms_include_consultation,enforcement_mechanisms_include_seizing_of_property,0.08572653631537595
decision_making_mechanisms_include_gathering,enforcement_cgis_include_corporal_punishment_violence_against_perpetrator,0.08583145044673336
access_mechanisms_include_matriarchy,Time span: Duration,0.08607833343687867
access_mechanisms_include_life_appointment,decision_making_cgis_include_frequent_and_or_regular_meetings,0.08621363524096899
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_magistrate_official,0.08629412316507469
enforcement_mechanisms_include_seizing_of_property,decision_making_cgis_include_frequent_and_or_regular_meetings,0.08629524223377383
decision_making_cgis_include_council_local,access_cgis_include_election,0.08629998447975744
decision_making_mechanisms_include_checks_and_balances,access_mechanisms_include_payment_for_occupying_office,0.08630254437221634
access_mechanisms_include_payment_for_occupying_office,decision_making_cgis_include_representation,0.0863481430920754
decision_making_mechanisms_include_consultation,decision_making_cgis_include_assembly_local,0.08640737174641379
is_SCCS,"Geography: North America, Alaska",0.08644791527781488
decision_making_mechanisms_include_assembly_central,decision_making_cgis_include_checks_and_balances,0.08655321983907234
access_mechanisms_include_blood_relations,decision_making_mechanisms_include_remunerated_position,0.08661060880535514
Time span: Start,"Geography: North America, Canada",0.08663835363493472
access_mechanisms_include_age_boundaries,decision_making_mechanisms_include_voting,0.08665577471486867
decision_making_mechanisms_include_kingchief-as-figurehead,decision_making_cgis_include_majority_voting,0.08666114483868802
"Size: 10,001 - 100,000","Geography: South America, Venezuela/Brazil",0.08675503163624808
"Geography: Oceania, New Zealand",decision_making_cgis_include_public_meetings,0.0867673852087603
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_consensus,0.08677410373289887
is_SCCS,decision_making_cgis_include_unanimity,0.08699085742476344
enforcement_mechanisms_include_self-help,enforcement_mechanisms_include_mediation,0.0870362893813372
is_SCCS,decision_making_mechanisms_include_public_meetings,0.08715671956027846
decision_making_mechanisms_include_representation,"Size: 100 - 1,000",0.08719199776721408
enforcement_mechanisms_include_capital_punishment,enforcement_mechanisms_include_fines,0.08732180730258737
decision_making_mechanisms_include_magistrate_official,decision_making_cgis_include_assembly_elite,0.08753308427507563
is_SCCS,access_cgis_include_child_participation,0.08761645196609395
Time span: Start,decision_making_cgis_include_representation,0.08773277978611542
decision_making_mechanisms_include_representation,Geography: Asia Southeast ,0.08784788051877038
decision_making_mechanisms_include_consultation,Geography: Middle East,0.08790036726946077
Time span: End,enforcement_mechanisms_include_exit,0.08797559927013891
Geography: Asia Central,Time span: Duration,0.08804748929529564
decision_making_mechanisms_include_public_meetings,enforcement_cgis_include_mediation,0.08809272405304089
decision_making_mechanisms_include_council_local,Geography: Asia Southeast,0.0881333938390719
decision_making_mechanisms_include_deliberation,Geography: Africa South,0.08818670924106761
enforcement_mechanisms_include_tribunal_court_,decision_making_cgis_include_checks_and_balances,0.08818860425671274
decision_making_mechanisms_include_council_central_,"Geography: North America, Canada",0.08823374595104165
access_mechanisms_include_meritocracy,access_mechanisms_include_payment_for_occupying_office,0.08834572768331196
access_mechanisms_include_dreaming,access_mechanisms_include_blood_relations,0.088356990365586
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_cgis_include_veto,0.08836226955857661
decision_making_mechanisms_include_assembly_central,enforcement_mechanisms_include_appeal,0.08837073771396216
"Geography: Asia, Southwestern China",Region: Asia,0.08840694544226374
access_mechanisms_include_gerontocracy,"Geography: Asia, India",0.08846812605073563
decision_making_mechanisms_include_president_consul_chief_executive,"Size: 100 - 1,000",0.08852845594706245
enforcement_mechanisms_include_exit,decision_making_cgis_include_unanimity,0.08857584282874385
enforcement_mechanisms_include_destruction_of_property,access_cgis_include_female_participation,0.08862350042802607
decision_making_mechanisms_include_representation,"Geography: Asia, India (northeast)",0.08865266594187955
decision_making_mechanisms_include_consultation,decision_making_mechanisms_include_confederacy,0.08869183993605949
decision_making_mechanisms_include_voting,decision_making_cgis_include_unanimity,0.08878384445149226
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,enforcement_cgis_include_jury_judge,0.08884795275451614
access_mechanisms_include_child_participation,decision_making_cgis_include_public_meetings,0.08888612021197247
decision_making_cgis_include_council_central_,decision_making_cgis_include_consensus,0.08907255273046934
decision_making_cgis_include_assembly_local,access_cgis_include_election,0.0890727506952474
enforcement_mechanisms_include_fines,access_mechanisms_include_female_participation,0.08908431556187348
Geography: Africa South,decision_making_cgis_include_gathering,0.08915948607208432
"Size: 10,001 - 100,000",enforcement_cgis_include_exit,0.08920732958261819
"Geography: Oceania, New Caledonia",decision_making_cgis_include_council_local,0.08925846895608663
access_mechanisms_include_popularity_,enforcement_cgis_include_negotiation,0.08926192620213769
decision_making_mechanisms_include_kingchief-as-figurehead,access_cgis_include_popularity_,0.0892716720950159
decision_making_mechanisms_include_gathering,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.08928641968105905
Time span: Start,Region: Central America,0.08950029428505599
access_cgis_include_election,decision_making_cgis_include_assembly_elite,0.08980067034640914
access_mechanisms_include_popularity_,enforcement_cgis_include_suspension_expulsion_ostracism_proscription,0.08985207567406238
enforcement_mechanisms_include_paying_damages_compensation,decision_making_mechanisms_include_representation,0.08986357737508531
enforcement_mechanisms_include_fines,decision_making_cgis_include_representation,0.08996288427037888
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_word_of_mouth,0.0900321040947434
enforcement_cgis_include_criticism_mocking_joking,decision_making_cgis_include_deliberation,0.09003663959024562
decision_making_mechanisms_include_secret_ballot,decision_making_cgis_include_assembly_local,0.09009687850000919
decision_making_mechanisms_include_vote_by_show_of_hands,decision_making_cgis_include_assembly_local,0.09009687850000919
Time span: End,decision_making_mechanisms_include_veto,0.09020397311015754
decision_making_mechanisms_include_representation,enforcement_cgis_include_reputational_risk,0.09022035958614115
decision_making_mechanisms_include_representation,access_cgis_include_matrilineality,0.09022035958614115
decision_making_mechanisms_include_autocratic_leader_chief_bound,"Geography: Oceania, New Zealand",0.09025442258660922
decision_making_mechanisms_include_consent,decision_making_cgis_include_veto,0.0903031520697087
decision_making_mechanisms_include_assembly_local,decision_making_cgis_include_assembly_central,0.09030898772033345
enforcement_mechanisms_include_jury_judge,enforcement_cgis_include_negotiation,0.09037707621963326
enforcement_mechanisms_include_police,access_cgis_include_meritocracy,0.09041222793056529
Time span: Start,decision_making_mechanisms_include_balance_of_power,0.09053428057078443
access_mechanisms_include_gerontocracy,"Geography: North America, Alaska",0.09055047667085885
Time span: Start,decision_making_mechanisms_include_voting,0.09055760863069691
"Geography: Oceania, samoa",access_cgis_include_female_participation,0.09056958222171417
decision_making_mechanisms_include_alliance,decision_making_cgis_include_assembly_central,0.09061091541364918
Time span: Start,Size: Unknown,0.0906617684746629
decision_making_mechanisms_include_frequent_and_or_regular_meetings,decision_making_mechanisms_include_representation,0.0907847404626257
decision_making_mechanisms_include_assembly_central,"Size: 1,000,001 - 10,000,000",0.0910534315926515
access_mechanisms_include_female_participation,decision_making_mechanisms_include_voting,0.0910651562782975
enforcement_mechanisms_include_tribunal_court_,"Geography: North America, Alaska",0.09110889611458811
decision_making_mechanisms_include_delegation,enforcement_mechanisms_include_tribunal_court_,0.09129341442829263
enforcement_mechanisms_include_mediation,access_cgis_include_gerontocracy,0.09150502716337557
access_mechanisms_include_life_appointment,decision_making_cgis_include_consensus,0.0915322693465028
decision_making_mechanisms_include_alliance,access_cgis_include_heredity,0.09156004920495074
Geography: Middle East MENA,decision_making_cgis_include_deliberation,0.09160218424760007
decision_making_mechanisms_include_checks_and_balances,decision_making_cgis_include_assembly_central,0.0916350733523273
"Size: 1,001 - 10,000",enforcement_cgis_include_mediation,0.09166126177819645
decision_making_mechanisms_include_magistrate_official,decision_making_mechanisms_include_checks_and_balances,0.09177944190175481
Time span: End,access_cgis_include_female_participation,0.09178187411334411
access_mechanisms_include_gerontocracy,access_cgis_include_child_participation,0.0917858105052207
enforcement_mechanisms_include_negotiation,decision_making_mechanisms_include_temporary_position_of_power_term_limits,0.09181020258742645
enforcement_mechanisms_include_civil_disobedience,access_mechanisms_include_blood_relations,0.09183677640049528
access_mechanisms_include_blood_relations,"Geography: North America, Louisiana",0.09183677640049528
Geography: Central America,decision_making_cgis_include_consensus,0.09195630508688377
enforcement_mechanisms_include_tribunal_court_,access_mechanisms_include_age_boundaries,0.09195880998297512
decision_making_mechanisms_include_autocratic_leader_unbound,decision_making_cgis_include_assembly_central,0.09200634591885631
access_mechanisms_include_induction_rite_ceremony,enforcement_cgis_include_tribunal_court_,0.09202370995025899
decision_making_mechanisms_include_plurality_voting,decision_making_cgis_include_consultation,0.09202665370925733
decision_making_mechanisms_include_consultation,Region: Middle East,0.09204284671579813
enforcement_mechanisms_include_jury_judge,enforcement_cgis_include_corporal_punishment_violence_against_perpetrator,0.09205531043083731
decision_making_cgis_include_council_central_,decision_making_cgis_include_vote_by_proxy,0.09217404103843913
"Geography: Asia, South",decision_making_cgis_include_representation,0.09223294205419343
access_mechanisms_include_meritocracy,access_cgis_include_payment_for_occupying_office,0.09236673247403504
decision_making_mechanisms_include_temporary_position_of_power_term_limits,"Geography: South America, Venezuela/Brazil",0.0924573116455976
decision_making_mechanisms_include_lobbying,decision_making_cgis_include_assembly_local,0.09249297266482237
"Geography: Africa West, Mid-western Nigeria",decision_making_cgis_include_assembly_local,0.09249297266482237
access_mechanisms_include_matrilineality,decision_making_mechanisms_include_delegation,0.09259247266041123
enforcement_mechanisms_include_mediation,enforcement_cgis_include_tribunal_court_,0.09265440284700598
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_consent,0.09266585833354091
is_SCCS,decision_making_cgis_include_checks_and_balances,0.09283707536281308
decision_making_mechanisms_include_assembly_central,"Size: 10,001 - 100,000",0.09285650654050058
access_mechanisms_include_blood_relations,decision_making_cgis_include_assembly_elite,0.09296056335168564
decision_making_mechanisms_include_veto,Region: Africa,0.09299228694585654
"Geography: Asia, East",decision_making_cgis_include_public_meetings,0.09300778584752792
is_SCCS,access_mechanisms_include_female_participation,0.09315953300267471
Time span: End,decision_making_mechanisms_include_agenda_setting,0.09318946315820674
Time span: End,enforcement_mechanisms_include_judicial_review,0.09318946315820674
Size: Unknown,enforcement_cgis_include_criticism_mocking_joking,0.0932795282618684
Size: Unknown,enforcement_cgis_include_suspension_expulsion_ostracism_proscription,0.09327953653548901
enforcement_mechanisms_include_appeal,"Size: 10,001 - 100,000",0.09330456670224516
"Geography: Oceania, New Zealand",access_cgis_include_female_participation,0.09330711809434514
decision_making_cgis_include_frequent_and_or_regular_meetings,access_cgis_include_gerontocracy,0.09332820619634136
"Size: 10,001 - 100,000",access_cgis_include_heredity,0.09336071658964326
enforcement_mechanisms_include_self-help,access_mechanisms_include_matrilineality,0.09341364618886708
decision_making_mechanisms_include_leader_first_among_equals,access_mechanisms_include_payment_for_occupying_office,0.09348776287530354
is_SCCS,decision_making_mechanisms_include_magistrate_official,0.09354281230589594
Time span: Start,enforcement_mechanisms_include_negotiation,0.09355641563712147
Geography: Africa South,Region: Africa,0.09360595895829787
Time span: Start,decision_making_mechanisms_include_vote_by_proxy,0.09360951022519394
enforcement_mechanisms_include_negotiation,enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,0.09361273031648021
decision_making_mechanisms_include_council_local,"Size: 10,000,000+",0.09362433461236389
enforcement_mechanisms_include_capital_punishment,decision_making_mechanisms_include_constitution,0.0936744481498824
decision_making_mechanisms_include_president_consul_chief_executive,decision_making_mechanisms_include_deliberation,0.09379702815208649
decision_making_mechanisms_include_checks_and_balances,decision_making_cgis_include_vote_by_proxy,0.09403050090131375
access_mechanisms_include_life_appointment,decision_making_cgis_include_council_local,0.09418775932900697
enforcement_mechanisms_include_corporal_punishment_violence_against_perpetrator,"Size: 1,001 - 10,000",0.09430255978939568
Time span: End,"Geography: Africa West, Mid-western Nigeria",0.09432960149460426
Time span: End,decision_making_mechanisms_include_lobbying,0.09432960149460426
Geography: North America,decision_making_cgis_include_council_local,0.0943701805120057
"Geography: Asia Southeast, Bali",decision_making_cgis_include_frequent_and_or_regular_meetings,0.09438098119997484
decision_making_cgis_include_council_local,enforcement_cgis_include_jury_judge,0.09452653607732237
enforcement_mechanisms_include_mediation,enforcement_cgis_include_negotiation,0.09461591023775537
decision_making_mechanisms_include_checks_and_balances,access_cgis_include_female_participation,0.09469642929444409
decision_making_mechanisms_include_delegation,decision_making_cgis_include_council_local,0.09472507638036984
decision_making_mechanisms_include_delegation,decision_making_mechanisms_include_unanimity,0.09480233122074284
decision_making_mechanisms_include_consensus,decision_making_cgis_include_council_local,0.09482736097831691
enforcement_mechanisms_include_fines,Region: Africa,0.09487056371066556
access_mechanisms_include_open_political_unit,decision_making_cgis_include_consensus,0.09488768526450068
enforcement_mechanisms_include_mediation,decision_making_cgis_include_frequent_and_or_regular_meetings,0.09490046090016702
decision_making_mechanisms_include_lobbying,decision_making_mechanisms_include_magistrate_official,0.09497474931433195
decision_making_mechanisms_include_magistrate_official,"Geography: Africa West, Mid-western Nigeria",0.09497474931433195
Region: Oceania,decision_making_cgis_include_deliberation,0.09499347140010182
Region: Asia,enforcement_cgis_include_exit,0.09503323830007993
Geography: Middle East MENA,decision_making_cgis_include_assembly_central,0.09506103030370887
Time span: Start,Geography: Asia Southeast ,0.09506176942713565
decision_making_mechanisms_include_checks_and_balances,enforcement_cgis_include_arbitration,0.09509686996540659
enforcement_mechanisms_include_capital_punishment,"Size: 1,001 - 10,000",0.09518280064369566
decision_making_mechanisms_include_leader_first_among_equals,decision_making_cgis_include_vote_by_proxy,0.09533612043461391
decision_making_mechanisms_include_veto,Region: North America,0.09557979236397582
"Size: 100 - 1,000",decision_making_cgis_include_public_meetings,0.09560524716108314
decision_making_mechanisms_include_board_committee,access_mechanisms_include_meritocracy,0.09572387835046653
decision_making_mechanisms_include_temporary_position_of_power_term_limits,access_mechanisms_include_dreaming,0.09600082061254737
decision_making_mechanisms_include_constitution,decision_making_cgis_include_assembly_local,0.0960259113877692
decision_making_mechanisms_include_leader_first_among_equals,decision_making_cgis_include_consent,0.0960505761830777
Region: North America,decision_making_cgis_include_council_local,0.09620479668208785
decision_making_mechanisms_include_public_meetings,Geography: Africa,0.09620764352828691
access_cgis_include_election,access_cgis_include_payment_for_occupying_office,0.09633323286413062
Geography: Africa Central,decision_making_cgis_include_council_local,0.09636125412423029
decision_making_mechanisms_include_leader_first_among_equals,decision_making_mechanisms_include_remunerated_position,0.0964033740220121
decision_making_mechanisms_include_confederacy,decision_making_cgis_include_deliberation,0.09647479245790519
Time span: Duration,access_cgis_include_payment_for_occupying_office,0.09659734025886665
access_mechanisms_include_open_political_unit,access_cgis_include_age_boundaries,0.0966298512326899
Size: Unknown,decision_making_cgis_include_veto,0.09678259777339424
is_SCCS,"Geography: Oceania, samoa",0.09678742527176652
is_SCCS,access_mechanisms_include_property_requirement,0.09678747819062085
is_SCCS,"Geography: Oceania, eastern Polynesia",0.09678747819062085
Time span: Start,decision_making_mechanisms_include_consensus,0.0968719794131629
is_SCCS,enforcement_mechanisms_include_fines,0.09688287244327926
Geography: North America,access_cgis_include_popularity_,0.09693593597329665
decision_making_mechanisms_include_assembly_elite,decision_making_cgis_include_checks_and_balances,0.09696936325341361
enforcement_mechanisms_include_self-help,decision_making_cgis_include_public_meetings,0.09699780126168414
enforcement_mechanisms_include_police,access_mechanisms_include_divine_right,0.09701283879690818
decision_making_mechanisms_include_council_local,"Geography: Oceania, samoa",0.09703663314565912
"Geography: North America, Canada",decision_making_cgis_include_consensus,0.09707670086496382
