,,0
Geography: Europe South,"Geography: North America, Canada",-0.01580149644538686
decision_making_mechanisms_include_coalition,"Geography: North America, Canada",-0.01580149644538686
Geography: Africa North ,"Geography: North America, Canada",-0.01580149644538686
decision_making_mechanisms_include_petition,"Geography: North America, Canada",-0.01580149644538686
"Geography: Oceania, New Caledonia","Geography: North America, Canada",-0.01580149644538686
decision_making_mechanisms_include_power_fluidity,"Geography: North America, Canada",-0.015801496445386858
"Geography: Oceania, Kiribati","Geography: North America, Canada",-0.015801496445386858
"Geography: Oceania, samoa","Geography: North America, Canada",-0.015801496445386858
"Geography: Europe, North","Geography: North America, Canada",-0.015801496445386858
"Geography: Asia, North-eastern India","Geography: North America, Canada",-0.015801496445386858
"Geography: Europe West, Switzerland","Geography: North America, Canada",-0.015801496445386858
"Geography: Africa South, Botswana","Geography: North America, Canada",-0.015801496445386858
"Geography: South America, Venezuela/Brazil","Geography: North America, Canada",-0.015801496445386858
Geography: Africa South,"Geography: North America, Canada",-0.015801496445386858
"Geography: Europe North, Netherlands","Geography: North America, Canada",-0.015801496445386858
"Geography: Asia, Japan","Geography: North America, Canada",-0.015801496445386858
"Geography: Oceania, New Zealand","Geography: North America, Canada",-0.015801496445386854
"Geography: Asia, India","Geography: North America, Canada",-0.015801496445386854
"Geography: Africa North, Algeria","Geography: North America, Canada",-0.015801496445386854
"Geography: Asia, Southwestern China","Geography: North America, Canada",-0.015801496445386854
"Geography: Africa West, Nigeria","Geography: North America, Canada",-0.01580149644538685
"Geography: Africa West, Mid-western Nigeria","Geography: North America, Canada",-0.01580149644538685
decision_making_mechanisms_include_lobbying,"Geography: North America, Canada",-0.01580149644538685
decision_making_mechanisms_include_group_voting,"Geography: North America, Canada",-0.01580149644538685
Geography: Middle East MENA,"Geography: North America, Canada",-0.01580149644538685
Geography: Europe North,"Geography: North America, Canada",-0.01580149644538684
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia Southeast, Bali",-0.015800363468573917
enforcement_mechanisms_include_graduated_sanctions,Geography: Europe South,-0.015800363468573914
enforcement_mechanisms_include_graduated_sanctions,Geography: Africa Central,-0.015800363468573914
enforcement_mechanisms_include_graduated_sanctions,Geography: Middle East MENA,-0.015800363468573914
enforcement_mechanisms_include_graduated_sanctions,"Geography: Europe, North",-0.01580036346857391
decision_making_mechanisms_include_power_fluidity,enforcement_mechanisms_include_graduated_sanctions,-0.01580036346857391
enforcement_mechanisms_include_graduated_sanctions,Geography: Africa South,-0.01580036346857391
decision_making_mechanisms_include_coalition,enforcement_mechanisms_include_graduated_sanctions,-0.01580036346857391
enforcement_mechanisms_include_graduated_sanctions,"Geography: Europe Southeast, Anatolia",-0.01580036346857391
enforcement_mechanisms_include_graduated_sanctions,"Geography: South America, Patagonia",-0.01580036346857391
enforcement_mechanisms_include_graduated_sanctions,"Geography: South America, Venezuela/Brazil",-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,"Geography: Oceania, New Caledonia",-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, North-eastern India",-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,Geography: Asia Central,-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,"Geography: Oceania, New Zealand",-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,"Geography: Oceania, Kiribati",-0.015800363468573907
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, Southwestern China",-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Middle East, Mesopotamia, Babylonia",-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,Geography: Africa North ,-0.015800363468573903
decision_making_mechanisms_include_petition,enforcement_mechanisms_include_graduated_sanctions,-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Oceania, eastern Polynesia",-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, China",-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,Geography: Africa North,-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Africa South, Botswana",-0.015800363468573903
decision_making_mechanisms_include_lobbying,enforcement_mechanisms_include_graduated_sanctions,-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,decision_making_mechanisms_include_mandate,-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Africa West, Mid-western Nigeria",-0.015800363468573903
enforcement_mechanisms_include_graduated_sanctions,"Geography: Europe North, Netherlands",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Europe West, Switzerland",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, India",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, Japan",-0.0158003634685739
enforcement_mechanisms_include_civil_disobedience,enforcement_mechanisms_include_graduated_sanctions,-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Africa North, Algeria",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: North America, Louisiana",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Africa West, Nigeria",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Oceania, samoa",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Asia, East",-0.0158003634685739
enforcement_mechanisms_include_graduated_sanctions,"Geography: Africa West, Niger Delta",-0.015800363468573896
decision_making_mechanisms_include_group_voting,enforcement_mechanisms_include_graduated_sanctions,-0.015800363468573896
enforcement_mechanisms_include_graduated_sanctions,Geography: Europe North,-0.015800363468573882
decision_making_mechanisms_include_power_fluidity,"Geography: Asia, South",-0.01579992034255405
"Geography: South America, Patagonia","Geography: Asia, South",-0.01579992034255405
Geography: Africa Central,"Geography: Asia, South",-0.01579992034255405
"Geography: Oceania, eastern Polynesia","Geography: Asia, South",-0.01579992034255405
Geography: Africa South,"Geography: Asia, South",-0.01579992034255405
"Geography: Asia Southeast, Bali","Geography: Asia, South",-0.01579992034255405
"Geography: Africa South, Botswana","Geography: Asia, South",-0.015799920342554046
"Geography: Oceania, New Zealand","Geography: Asia, South",-0.015799920342554046
Geography: Africa North,"Geography: Asia, South",-0.015799920342554046
"Geography: Asia, Japan","Geography: Asia, South",-0.015799920342554046
"Geography: Europe Southeast, Anatolia","Geography: Asia, South",-0.015799920342554046
decision_making_mechanisms_include_petition,"Geography: Asia, South",-0.015799920342554046
"Geography: Oceania, New Caledonia","Geography: Asia, South",-0.015799920342554046
"Geography: Asia, South","Geography: North America, Alaska",-0.015799920342554046
Geography: Europe South,"Geography: Asia, South",-0.015799920342554043
"Geography: Oceania, samoa","Geography: Asia, South",-0.015799920342554043
"Geography: Africa West, Nigeria","Geography: Asia, South",-0.015799920342554043
"Geography: Europe North, Netherlands","Geography: Asia, South",-0.015799920342554043
"Geography: Europe, North","Geography: Asia, South",-0.015799920342554043
"Geography: Africa West, Niger Delta","Geography: Asia, South",-0.015799920342554043
"Geography: Asia, North-eastern India","Geography: Asia, South",-0.015799920342554043
decision_making_mechanisms_include_coalition,"Geography: Asia, South",-0.015799920342554043
"Geography: Asia, China","Geography: Asia, South",-0.015799920342554043
"Geography: South America, Venezuela/Brazil","Geography: Asia, South",-0.015799920342554043
"Geography: Asia, South","Geography: Asia, East",-0.01579992034255404
Geography: Middle East MENA,"Geography: Asia, South",-0.01579992034255404
decision_making_mechanisms_include_lobbying,"Geography: Asia, South",-0.01579992034255404
Geography: Asia Central,"Geography: Asia, South",-0.01579992034255404
"Geography: Middle East, Mesopotamia, Babylonia","Geography: Asia, South",-0.01579992034255404
enforcement_mechanisms_include_civil_disobedience,"Geography: Asia, South",-0.01579992034255404
"Geography: Africa North, Algeria","Geography: Asia, South",-0.01579992034255404
"Geography: Africa West, Mid-western Nigeria","Geography: Asia, South",-0.01579992034255404
decision_making_mechanisms_include_mandate,"Geography: Asia, South",-0.01579992034255404
Geography: Africa North ,"Geography: Asia, South",-0.01579992034255404
"Geography: North America, Louisiana","Geography: Asia, South",-0.01579992034255404
"Geography: Oceania, Kiribati","Geography: Asia, South",-0.01579992034255404
"Geography: Asia, Southwestern China","Geography: Asia, South",-0.01579992034255404
"Geography: Europe West, Switzerland","Geography: Asia, South",-0.015799920342554036
decision_making_mechanisms_include_group_voting,"Geography: Asia, South",-0.01579992034255403
"Geography: Asia, India","Geography: Asia, South",-0.01579992034255403
Geography: Europe North,"Geography: Asia, South",-0.01579992034255401
access_mechanisms_include_enfranchisement,Geography: Africa South,-0.015797539039212743
decision_making_mechanisms_include_petition,access_mechanisms_include_enfranchisement,-0.01579753903921274
access_mechanisms_include_enfranchisement,"Geography: Asia, North-eastern India",-0.01579753903921274
access_mechanisms_include_enfranchisement,"Geography: Africa South, Botswana",-0.01579753903921274
access_mechanisms_include_enfranchisement,"Geography: Africa North, Algeria",-0.015797539039212737
decision_making_mechanisms_include_coalition,access_mechanisms_include_enfranchisement,-0.015797539039212737
access_mechanisms_include_enfranchisement,Geography: Middle East MENA,-0.015797539039212737
access_mechanisms_include_enfranchisement,"Geography: Oceania, New Zealand",-0.015797539039212733
access_mechanisms_include_enfranchisement,Geography: Africa Central,-0.015797539039212733
access_mechanisms_include_enfranchisement,"Geography: North America, Louisiana",-0.015797539039212733
access_mechanisms_include_enfranchisement,"Geography: Europe North, Netherlands",-0.015797539039212733
decision_making_mechanisms_include_power_fluidity,access_mechanisms_include_enfranchisement,-0.015797539039212733
enforcement_mechanisms_include_civil_disobedience,access_mechanisms_include_enfranchisement,-0.015797539039212733
access_mechanisms_include_enfranchisement,Geography: Africa North,-0.015797539039212733
access_mechanisms_include_enfranchisement,"Geography: South America, Patagonia",-0.015797539039212733
access_mechanisms_include_enfranchisement,"Geography: Asia, India",-0.01579753903921273
access_mechanisms_include_enfranchisement,Geography: Asia Central,-0.01579753903921273
access_mechanisms_include_enfranchisement,"Geography: Europe, North",-0.01579753903921273
access_mechanisms_include_enfranchisement,"Geography: Africa West, Nigeria",-0.01579753903921273
access_mechanisms_include_enfranchisement,Geography: Europe South,-0.01579753903921273
access_mechanisms_include_enfranchisement,Geography: Africa North ,-0.01579753903921273
access_mechanisms_include_enfranchisement,"Geography: Oceania, eastern Polynesia",-0.015797539039212726
access_mechanisms_include_enfranchisement,"Geography: Oceania, New Caledonia",-0.015797539039212726
access_mechanisms_include_enfranchisement,"Geography: South America, Venezuela/Brazil",-0.015797539039212726
access_mechanisms_include_enfranchisement,decision_making_mechanisms_include_mandate,-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Asia, Southwestern China",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: North America, Alaska",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Oceania, samoa",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Europe Southeast, Anatolia",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Asia, China",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Middle East, Mesopotamia, Babylonia",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Oceania, Kiribati",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Asia, Japan",-0.015797539039212723
access_mechanisms_include_enfranchisement,"Geography: Africa West, Niger Delta",-0.01579753903921272
access_mechanisms_include_enfranchisement,"Geography: Asia, East",-0.01579753903921272
access_mechanisms_include_enfranchisement,"Geography: Europe West, Switzerland",-0.01579753903921272
access_mechanisms_include_enfranchisement,"Geography: Asia Southeast, Bali",-0.01579753903921272
access_mechanisms_include_enfranchisement,Geography: Europe North,-0.01579753903921272
access_mechanisms_include_enfranchisement,"Geography: Africa West, Mid-western Nigeria",-0.01579753903921272
decision_making_mechanisms_include_lobbying,access_mechanisms_include_enfranchisement,-0.015797539039212716
decision_making_mechanisms_include_quorum,Geography: Europe North,-0.015796858116247668
access_mechanisms_include_screening_process,Geography: Europe North,-0.015796858116247668
access_mechanisms_include_screening_process,"Geography: Europe North, Netherlands",-0.01579685811624764
decision_making_mechanisms_include_quorum,"Geography: Europe North, Netherlands",-0.01579685811624764
access_mechanisms_include_screening_process,"Geography: Asia, North-eastern India",-0.015796858116247637
access_mechanisms_include_screening_process,Geography: Africa Central,-0.015796858116247637
decision_making_mechanisms_include_quorum,"Geography: Asia, North-eastern India",-0.015796858116247637
decision_making_mechanisms_include_quorum,Geography: Africa Central,-0.015796858116247637
access_mechanisms_include_screening_process,Geography: Africa South,-0.015796858116247627
decision_making_mechanisms_include_quorum,Geography: Africa South,-0.015796858116247627
decision_making_mechanisms_include_lobbying,access_mechanisms_include_screening_process,-0.015796858116247627
decision_making_mechanisms_include_quorum,"Geography: South America, Patagonia",-0.015796858116247623
access_mechanisms_include_screening_process,"Geography: South America, Patagonia",-0.015796858116247623
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_lobbying,-0.01579685811624762
decision_making_mechanisms_include_quorum,"Geography: Africa West, Mid-western Nigeria",-0.01579685811624762
access_mechanisms_include_screening_process,"Geography: Africa West, Mid-western Nigeria",-0.01579685811624762
decision_making_mechanisms_include_quorum,"Geography: Asia, Japan",-0.015796858116247616
access_mechanisms_include_screening_process,Geography: Asia Central,-0.015796858116247616
decision_making_mechanisms_include_quorum,"Geography: Oceania, eastern Polynesia",-0.015796858116247616
decision_making_mechanisms_include_quorum,"Geography: Europe, North",-0.015796858116247616
decision_making_mechanisms_include_quorum,"Geography: Middle East, Mesopotamia, Babylonia",-0.015796858116247616
access_mechanisms_include_screening_process,"Geography: Europe, North",-0.015796858116247616
access_mechanisms_include_screening_process,"Geography: Oceania, eastern Polynesia",-0.015796858116247616
access_mechanisms_include_screening_process,decision_making_mechanisms_include_mandate,-0.015796858116247616
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_mandate,-0.015796858116247616
access_mechanisms_include_screening_process,"Geography: Middle East, Mesopotamia, Babylonia",-0.015796858116247616
decision_making_mechanisms_include_quorum,Geography: Asia Central,-0.015796858116247616
access_mechanisms_include_screening_process,"Geography: Asia, Japan",-0.015796858116247616
access_mechanisms_include_screening_process,"Geography: Asia, Southwestern China",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: North America, Alaska",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: Asia, Southwestern China",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: South America, Venezuela/Brazil",-0.015796858116247613
access_mechanisms_include_screening_process,"Geography: North America, Alaska",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: Oceania, Kiribati",-0.015796858116247613
access_mechanisms_include_screening_process,"Geography: Oceania, Kiribati",-0.015796858116247613
access_mechanisms_include_screening_process,"Geography: Oceania, New Zealand",-0.015796858116247613
access_mechanisms_include_screening_process,"Geography: South America, Venezuela/Brazil",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: Oceania, New Zealand",-0.015796858116247613
decision_making_mechanisms_include_quorum,"Geography: Asia Southeast, Bali",-0.01579685811624761
access_mechanisms_include_screening_process,"Geography: Asia Southeast, Bali",-0.01579685811624761
decision_making_mechanisms_include_quorum,"Geography: Africa West, Nigeria",-0.01579685811624761
access_mechanisms_include_screening_process,"Geography: Africa West, Nigeria",-0.01579685811624761
decision_making_mechanisms_include_quorum,"Geography: Oceania, New Caledonia",-0.015796858116247606
decision_making_mechanisms_include_quorum,Geography: Africa North,-0.015796858116247606
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_petition,-0.015796858116247606
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_coalition,-0.015796858116247606
decision_making_mechanisms_include_quorum,"Geography: Asia, China",-0.015796858116247606
access_mechanisms_include_screening_process,decision_making_mechanisms_include_coalition,-0.015796858116247606
access_mechanisms_include_screening_process,"Geography: Africa North, Algeria",-0.015796858116247606
access_mechanisms_include_screening_process,decision_making_mechanisms_include_petition,-0.015796858116247606
decision_making_mechanisms_include_quorum,"Geography: Africa North, Algeria",-0.015796858116247606
access_mechanisms_include_screening_process,"Geography: Oceania, New Caledonia",-0.015796858116247606
access_mechanisms_include_screening_process,Geography: Africa North,-0.015796858116247606
access_mechanisms_include_screening_process,"Geography: Asia, China",-0.015796858116247606
access_mechanisms_include_screening_process,Geography: Middle East MENA,-0.015796858116247602
access_mechanisms_include_screening_process,decision_making_mechanisms_include_group_voting,-0.015796858116247602
access_mechanisms_include_screening_process,"Geography: Oceania, samoa",-0.015796858116247602
access_mechanisms_include_screening_process,"Geography: Asia, East",-0.015796858116247602
access_mechanisms_include_screening_process,"Geography: Africa West, Niger Delta",-0.015796858116247602
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_power_fluidity,-0.015796858116247602
decision_making_mechanisms_include_quorum,Geography: Middle East MENA,-0.015796858116247602
decision_making_mechanisms_include_quorum,"Geography: Asia, East",-0.015796858116247602
decision_making_mechanisms_include_power_fluidity,access_mechanisms_include_screening_process,-0.015796858116247602
decision_making_mechanisms_include_quorum,"Geography: Africa West, Niger Delta",-0.015796858116247602
decision_making_mechanisms_include_quorum,decision_making_mechanisms_include_group_voting,-0.015796858116247602
decision_making_mechanisms_include_quorum,"Geography: Oceania, samoa",-0.015796858116247602
decision_making_mechanisms_include_quorum,"Geography: Europe West, Switzerland",-0.0157968581162476
enforcement_mechanisms_include_civil_disobedience,access_mechanisms_include_screening_process,-0.0157968581162476
decision_making_mechanisms_include_quorum,"Geography: Africa South, Botswana",-0.0157968581162476
access_mechanisms_include_screening_process,"Geography: Africa South, Botswana",-0.0157968581162476
access_mechanisms_include_screening_process,Geography: Africa North ,-0.0157968581162476
decision_making_mechanisms_include_quorum,Geography: Africa North ,-0.0157968581162476
access_mechanisms_include_screening_process,"Geography: Europe West, Switzerland",-0.0157968581162476
decision_making_mechanisms_include_quorum,"Geography: North America, Louisiana",-0.015796858116247595
decision_making_mechanisms_include_quorum,"Geography: Asia, India",-0.015796858116247595
access_mechanisms_include_screening_process,"Geography: Asia, India",-0.015796858116247595
decision_making_mechanisms_include_quorum,enforcement_mechanisms_include_civil_disobedience,-0.015796858116247595
access_mechanisms_include_screening_process,"Geography: North America, Louisiana",-0.015796858116247595
decision_making_mechanisms_include_quorum,"Geography: Europe Southeast, Anatolia",-0.015796858116247592
access_mechanisms_include_screening_process,"Geography: Europe Southeast, Anatolia",-0.015796858116247592
enforcement_mechanisms_include_destruction_of_property,"Geography: Europe, North",-0.01578770785922989
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia, North-eastern India",-0.01578770785922989
enforcement_mechanisms_include_destruction_of_property,Geography: Middle East MENA,-0.01578770785922989
enforcement_mechanisms_include_destruction_of_property,Geography: Asia Central,-0.015787707859229887
enforcement_mechanisms_include_destruction_of_property,Geography: Africa South,-0.015787707859229887
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_group_voting,-0.015787707859229883
enforcement_mechanisms_include_destruction_of_property,"Geography: Oceania, Kiribati",-0.015787707859229883
enforcement_mechanisms_include_destruction_of_property,"Geography: Oceania, New Zealand",-0.015787707859229883
enforcement_mechanisms_include_destruction_of_property,"Geography: Oceania, eastern Polynesia",-0.015787707859229883
enforcement_mechanisms_include_destruction_of_property,"Geography: North America, Alaska",-0.015787707859229883
enforcement_mechanisms_include_destruction_of_property,Geography: Europe South,-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: Europe Southeast, Anatolia",-0.01578770785922988
decision_making_mechanisms_include_coalition,enforcement_mechanisms_include_destruction_of_property,-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: South America, Venezuela/Brazil",-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: Oceania, New Caledonia",-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: Oceania, samoa",-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia, East",-0.01578770785922988
enforcement_mechanisms_include_destruction_of_property,"Geography: Europe West, Switzerland",-0.015787707859229876
enforcement_mechanisms_include_destruction_of_property,"Geography: Africa West, Mid-western Nigeria",-0.015787707859229876
enforcement_mechanisms_include_destruction_of_property,Geography: Africa Central,-0.015787707859229876
decision_making_mechanisms_include_power_fluidity,enforcement_mechanisms_include_destruction_of_property,-0.015787707859229876
enforcement_mechanisms_include_destruction_of_property,"Geography: South America, Patagonia",-0.015787707859229876
enforcement_mechanisms_include_destruction_of_property,"Geography: Europe North, Netherlands",-0.015787707859229876
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia Southeast, Bali",-0.015787707859229876
decision_making_mechanisms_include_lobbying,enforcement_mechanisms_include_destruction_of_property,-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia, Japan",-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Africa North, Algeria",-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: North America, Louisiana",-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Africa West, Nigeria",-0.015787707859229873
enforcement_mechanisms_include_civil_disobedience,enforcement_mechanisms_include_destruction_of_property,-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Africa South, Botswana",-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Middle East, Mesopotamia, Babylonia",-0.015787707859229873
decision_making_mechanisms_include_petition,enforcement_mechanisms_include_destruction_of_property,-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,Geography: Africa North ,-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,decision_making_mechanisms_include_mandate,-0.015787707859229873
enforcement_mechanisms_include_destruction_of_property,"Geography: Africa West, Niger Delta",-0.01578770785922987
enforcement_mechanisms_include_destruction_of_property,Geography: Africa North,-0.01578770785922987
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia, China",-0.015787707859229862
enforcement_mechanisms_include_destruction_of_property,"Geography: Asia, Southwestern China",-0.015787707859229862
enforcement_mechanisms_include_destruction_of_property,Geography: Europe North,-0.015787707859229855
decision_making_mechanisms_include_vote_by_proxy,Geography: Europe North,-0.015770527660937745
decision_making_mechanisms_include_vote_by_proxy,Geography: Europe South,-0.01577052766093768
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, North-eastern India",-0.015770527660937658
enforcement_mechanisms_include_civil_disobedience,decision_making_mechanisms_include_vote_by_proxy,-0.015770527660937655
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia Southeast, Bali",-0.015770527660937655
decision_making_mechanisms_include_vote_by_proxy,"Geography: North America, Louisiana",-0.015770527660937655
decision_making_mechanisms_include_group_voting,decision_making_mechanisms_include_vote_by_proxy,-0.015770527660937655
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, India",-0.015770527660937655
decision_making_mechanisms_include_power_fluidity,decision_making_mechanisms_include_vote_by_proxy,-0.01577052766093765
decision_making_mechanisms_include_vote_by_proxy,"Geography: North America, Alaska",-0.01577052766093765
decision_making_mechanisms_include_coalition,decision_making_mechanisms_include_vote_by_proxy,-0.01577052766093765
decision_making_mechanisms_include_vote_by_proxy,"Geography: Oceania, New Caledonia",-0.01577052766093765
decision_making_mechanisms_include_vote_by_proxy,"Geography: Oceania, eastern Polynesia",-0.01577052766093765
decision_making_mechanisms_include_vote_by_proxy,"Geography: Africa South, Botswana",-0.01577052766093765
decision_making_mechanisms_include_vote_by_proxy,"Geography: Africa North, Algeria",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, China",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, East",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: Oceania, New Zealand",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, Southwestern China",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: Oceania, samoa",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: South America, Venezuela/Brazil",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,"Geography: South America, Patagonia",-0.015770527660937648
decision_making_mechanisms_include_vote_by_proxy,Geography: Asia Central,-0.015770527660937644
decision_making_mechanisms_include_vote_by_proxy,Geography: Africa South,-0.015770527660937644
decision_making_mechanisms_include_vote_by_proxy,"Geography: Oceania, Kiribati",-0.015770527660937644
decision_making_mechanisms_include_vote_by_proxy,Geography: Middle East MENA,-0.01577052766093764
decision_making_mechanisms_include_vote_by_proxy,"Geography: Africa West, Nigeria",-0.01577052766093764
decision_making_mechanisms_include_vote_by_proxy,"Geography: Europe North, Netherlands",-0.01577052766093764
decision_making_mechanisms_include_vote_by_proxy,"Geography: Africa West, Niger Delta",-0.01577052766093764
decision_making_mechanisms_include_vote_by_proxy,Geography: Africa North,-0.015770527660937637
decision_making_mechanisms_include_petition,decision_making_mechanisms_include_vote_by_proxy,-0.015770527660937637
decision_making_mechanisms_include_vote_by_proxy,Geography: Africa Central,-0.015770527660937637
decision_making_mechanisms_include_vote_by_proxy,"Geography: Asia, Japan",-0.015770527660937637
decision_making_mechanisms_include_vote_by_proxy,"Geography: Europe, North",-0.015770527660937637
decision_making_mechanisms_include_vote_by_proxy,"Geography: Europe West, Switzerland",-0.015770527660937637
decision_making_mechanisms_include_vote_by_proxy,Geography: Africa North ,-0.01577052766093763
decision_making_mechanisms_include_vote_by_proxy,"Geography: Africa West, Mid-western Nigeria",-0.015770527660937627
decision_making_mechanisms_include_lobbying,decision_making_mechanisms_include_vote_by_proxy,-0.015770527660937624
decision_making_mechanisms_include_vote_by_proxy,decision_making_mechanisms_include_mandate,-0.015770527660937624
decision_making_mechanisms_include_vote_by_proxy,"Geography: Europe Southeast, Anatolia",-0.015770527660937624
decision_making_mechanisms_include_vote_by_proxy,"Geography: Middle East, Mesopotamia, Babylonia",-0.015770527660937624
"Geography: Asia, North-eastern India","Geography: South America, Brazil",-0.01569755999292962
"Geography: South America, Brazil","Geography: South America, Patagonia",-0.01569755999292962
"Geography: Africa South, Botswana","Geography: South America, Brazil",-0.015697559992929617
"Geography: South America, Brazil","Geography: Oceania, New Zealand",-0.015697559992929617
"Geography: Europe Southeast, Anatolia","Geography: South America, Brazil",-0.015697559992929617
"Geography: South America, Brazil","Geography: Oceania, eastern Polynesia",-0.015697559992929613
decision_making_mechanisms_include_petition,"Geography: South America, Brazil",-0.01569755999292961
"Geography: South America, Brazil","Geography: Oceania, samoa",-0.01569755999292961
Geography: Africa South,"Geography: South America, Brazil",-0.01569755999292961
Geography: Africa Central,"Geography: South America, Brazil",-0.01569755999292961
"Geography: Europe, North","Geography: South America, Brazil",-0.01569755999292961
Geography: Africa North,"Geography: South America, Brazil",-0.01569755999292961
Geography: Asia Central,"Geography: South America, Brazil",-0.01569755999292961
Geography: Africa North ,"Geography: South America, Brazil",-0.01569755999292961
"Geography: Asia, Japan","Geography: South America, Brazil",-0.015697559992929606
"Geography: South America, Brazil","Geography: Asia, East",-0.015697559992929606
decision_making_mechanisms_include_group_voting,"Geography: South America, Brazil",-0.015697559992929606
Geography: Europe South,"Geography: South America, Brazil",-0.015697559992929606
"Geography: South America, Brazil",Geography: Middle East MENA,-0.015697559992929603
"Geography: Asia, China","Geography: South America, Brazil",-0.015697559992929603
"Geography: South America, Brazil","Geography: North America, Alaska",-0.015697559992929603
"Geography: Asia, Southwestern China","Geography: South America, Brazil",-0.015697559992929603
decision_making_mechanisms_include_coalition,"Geography: South America, Brazil",-0.015697559992929603
"Geography: Africa West, Niger Delta","Geography: South America, Brazil",-0.015697559992929603
"Geography: South America, Brazil","Geography: Oceania, New Caledonia",-0.015697559992929603
"Geography: Africa North, Algeria","Geography: South America, Brazil",-0.0156975599929296
"Geography: Africa West, Nigeria","Geography: South America, Brazil",-0.0156975599929296
